magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account_drop.phtml,0.057948,0.057948,1,"105,208",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account_drop.phtml->session_start,0.004107,0.004107,1,"7,920",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account_drop.phtml->EVENT:view_block_abstract_to_html_before,0.002007,0.001004,2,"3,328",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account_drop.phtml->EVENT:view_block_abstract_to_html_before->OBSERVER:ox_to_html_before,0.001304,0.000652,2,"1,128",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account_drop.phtml->TEMPLATE:/var/www/html/vendor/magento/module-customer/view/frontend/templates/form/login.phtml,0.020730,0.020730,1,"82,008",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account_drop.phtml->TEMPLATE:/var/www/html/vendor/magento/module-customer/view/frontend/templates/form/login.phtml->EVENT:core_layout_render_element,0.001489,0.001489,1,"2,792",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account_drop.phtml->TEMPLATE:/var/www/html/vendor/magento/module-customer/view/frontend/templates/form/login.phtml->EVENT:core_layout_render_element->OBSERVER:pagecache,0.001108,0.001108,1,"1,192",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account_drop.phtml->EVENT:core_layout_render_element,0.003646,0.001823,2,"3,296",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account_drop.phtml->EVENT:core_layout_render_element->OBSERVER:pagecache,0.002853,0.001427,2,"1,112",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account_drop.phtml->TEMPLATE:/var/www/html/vendor/magento/module-customer/view/frontend/templates/newcustomer.phtml,0.005591,0.005591,1,"2,208",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account.phtml->EVENT:core_layout_render_element,0.001740,0.001740,1,"2,280",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account.phtml->EVENT:core_layout_render_element->OBSERVER:pagecache,0.001368,0.001368,1,872,0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Magento_Wishlist/templates/header_wishlist.phtml,0.011288,0.011288,1,"9,360",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Magento_Checkout/templates/cart/minicart.phtml,0.102165,0.102165,1,"105,272",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Magento_Checkout/templates/cart/minicart.phtml->EVENT:core_layout_render_element,0.001530,0.001530,1,"2,280",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Magento_Checkout/templates/cart/minicart.phtml->EVENT:core_layout_render_element->OBSERVER:pagecache,0.001177,0.001177,1,872,0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_banner.phtml,0.003137,0.003137,1,928,0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/vendor/magento/module-catalog/view/frontend/templates/product/breadcrumbs.phtml,0.090607,0.090607,1,"1,296",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/code/Olegnax/Athlete2Slideshow/view/frontend/templates/html/slideshow.phtml,0.010278,0.010278,1,"3,360",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/sections.phtml,0.037408,0.037408,1,"7,456",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/sections.phtml->EVENT:view_block_abstract_to_html_before,0.003613,0.001204,3,"3,176",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/sections.phtml->EVENT:view_block_abstract_to_html_before->OBSERVER:ox_to_html_before,0.002285,0.000762,3,800,0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/sections.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/container.phtml,0.003665,0.001222,3,752,0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/sections.phtml->EVENT:core_layout_render_element,0.005243,0.001748,3,"3,096",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/sections.phtml->EVENT:core_layout_render_element->OBSERVER:pagecache,0.004090,0.001363,3,744,0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/vendor/magento/module-theme/view/frontend/templates/html/skiptarget.phtml,0.001227,0.001227,1,960,0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/code/Olegnax/Athlete2/view/frontend/templates/catalog/product/prev_next_link.phtml,0.009866,0.004933,2,904,0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/vendor/magento/module-theme/view/frontend/templates/html/title.phtml,0.004673,0.004673,1,"1,472",0
magento->LAYOUT->layout_render->cache_save,0.001521,0.001521,1,168,0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/vendor/magento/module-catalog/view/base/templates/product/price/final_price.phtml,"2,656.450079","2,656.450127",1,0,0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/vendor/magento/module-catalog/view/base/templates/product/price/final_price.phtml->EVENT:view_block_abstract_to_html_before,0.004559,0.002280,2,"2,528",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/vendor/magento/module-catalog/view/base/templates/product/price/final_price.phtml->EVENT:view_block_abstract_to_html_before->OBSERVER:ox_to_html_before,0.002781,0.001390,2,744,0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/vendor/magento/module-catalog/view/base/templates/product/price/final_price.phtml->TEMPLATE:/var/www/html/vendor/magento/module-tax/view/base/templates/pricing/adjustment.phtml,0.049920,0.049920,1,"1,920",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/vendor/magento/module-catalog/view/base/templates/product/price/final_price.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Magento_Catalog/templates/product/price/amount/default.phtml,"2,656.118079","2,656.118137",1,0,0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/vendor/magento/module-catalog/view/base/templates/product/price/final_price.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Magento_Catalog/templates/product/price/amount/default.phtml->cache_remove,0.011608,0.011608,1,272,0
